,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,Month
8777,TXN_7421687,Coffee,5.0,2.0,10.0,Credit Card,In-store,2023-11-18,2023-11
8780,TXN_1903825,Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-04-01,2023-04
8781,TXN_4267136,Tea,1.0,1.5,1.5,Credit Card,In-store,2023-08-02,2023-08
8789,TXN_7187140,Juice,2.0,3.0,6.0,Credit Card,In-store,2023-05-25,2023-05
8796,TXN_7568175,Salad,1.0,5.0,5.0,Cash,In-store,2023-11-06,2023-11
8798,TXN_8843061,Smoothie,1.0,4.0,4.0,Cash,Takeaway,2023-11-10,2023-11
8800,TXN_7079566,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-10-20,2023-10
8801,TXN_3937788,Smoothie,1.0,4.0,4.0,Cash,In-store,2023-06-27,2023-06
8803,TXN_8343414,Salad,2.0,5.0,10.0,Credit Card,Takeaway,2023-02-28,2023-02
8805,TXN_4801327,Cake,5.0,3.0,15.0,Cash,In-store,2023-02-03,2023-02
8807,TXN_6025054,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-03-10,2023-03
8809,TXN_9929033,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-02-17,2023-02
8811,TXN_7495804,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-11-24,2023-11
8822,TXN_8183734,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-08-25,2023-08
8824,TXN_2785654,Tea,1.0,1.5,1.5,Credit Card,Takeaway,2023-02-21,2023-02
8826,TXN_1121833,Coffee,4.0,2.0,8.0,Credit Card,In-store,2023-03-16,2023-03
8830,TXN_1512159,Cake,2.0,3.0,6.0,Credit Card,In-store,2023-11-25,2023-11
8832,TXN_4566950,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-09-29,2023-09
8840,TXN_3219378,Salad,3.0,5.0,15.0,Digital Wallet,In-store,2023-12-04,2023-12
8841,TXN_6372515,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-11-22,2023-11
8844,TXN_4745933,Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-11-05,2023-11
8846,TXN_6994245,Coffee,4.0,2.0,8.0,Digital Wallet,In-store,2023-12-30,2023-12
8849,TXN_8103630,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-03-08,2023-03
8852,TXN_3252542,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-09-22,2023-09
8855,TXN_1283149,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-01-23,2023-01
8856,TXN_6822426,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-05-27,2023-05
8857,TXN_8210816,Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-08-12,2023-08
8858,TXN_5896728,Juice,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-10-06,2023-10
8859,TXN_4407308,Tea,4.0,1.5,6.0,Digital Wallet,In-store,2023-09-19,2023-09
8860,TXN_7710078,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-12-05,2023-12
8862,TXN_6016707,Juice,1.0,3.0,3.0,Cash,In-store,2023-06-27,2023-06
8872,TXN_3377626,Cookie,5.0,1.0,5.0,Cash,In-store,2023-07-23,2023-07
8878,TXN_4982165,Tea,1.0,1.5,1.5,Credit Card,Takeaway,2023-04-12,2023-04
8885,TXN_1581562,Coffee,2.0,2.0,4.0,Cash,In-store,2023-01-01,2023-01
8891,TXN_2716560,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-08-29,2023-08
8892,TXN_4141941,Coffee,2.0,2.0,4.0,Digital Wallet,In-store,2023-05-18,2023-05
8897,TXN_5129701,Smoothie,2.0,4.0,8.0,Credit Card,Takeaway,2023-11-09,2023-11
8898,TXN_7021592,Salad,4.0,5.0,20.0,Credit Card,In-store,2023-07-01,2023-07
8901,TXN_5618631,Coffee,5.0,2.0,10.0,Credit Card,In-store,2023-12-21,2023-12
8902,TXN_6496379,Sandwich,1.0,4.0,4.0,Cash,Takeaway,2023-12-24,2023-12
8904,TXN_2386202,Salad,4.0,5.0,20.0,Cash,In-store,2023-01-22,2023-01
8906,TXN_9190061,Salad,5.0,5.0,25.0,Cash,Takeaway,2023-06-14,2023-06
8910,TXN_2495471,Salad,3.0,5.0,15.0,Credit Card,Takeaway,2023-10-22,2023-10
8913,TXN_7195393,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-01-24,2023-01
8914,TXN_8022892,Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-08-07,2023-08
8915,TXN_4298189,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-10-13,2023-10
8920,TXN_3541304,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-04-22,2023-04
8926,TXN_3007866,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-04-14,2023-04
8932,TXN_2848421,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-08-07,2023-08
8938,TXN_3426338,Salad,1.0,5.0,5.0,Cash,In-store,2023-07-31,2023-07
8944,TXN_6014389,Cookie,5.0,1.0,5.0,Credit Card,In-store,2023-07-21,2023-07
8945,TXN_7358729,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-02-25,2023-02
8946,TXN_9815521,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-05-26,2023-05
8949,TXN_1950187,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-04-13,2023-04
8954,TXN_5835004,Smoothie,5.0,4.0,20.0,Credit Card,In-store,2023-04-14,2023-04
8958,TXN_2786231,Juice,1.0,3.0,3.0,Cash,Takeaway,2023-08-17,2023-08
8960,TXN_4262451,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-10-16,2023-10
8962,TXN_1231366,Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-11-28,2023-11
8964,TXN_2713279,Cookie,4.0,1.0,4.0,Digital Wallet,In-store,2023-02-12,2023-02
8965,TXN_4247602,Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-07-13,2023-07
8976,TXN_6643922,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-06-24,2023-06
8978,TXN_4728936,Juice,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-02-27,2023-02
8979,TXN_6386388,Tea,3.0,1.5,4.5,Credit Card,Takeaway,2023-05-21,2023-05
8981,TXN_6377838,Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-02-19,2023-02
8983,TXN_7719510,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-08-14,2023-08
8984,TXN_7908153,Cookie,3.0,1.0,3.0,Cash,In-store,2023-01-19,2023-01
8987,TXN_5391160,Juice,2.0,3.0,6.0,Cash,In-store,2023-03-09,2023-03
8990,TXN_1985223,Smoothie,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-09-21,2023-09
8991,TXN_2944460,Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-04-16,2023-04
8994,TXN_2887257,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-08-27,2023-08
8995,TXN_3986876,Cake,3.0,3.0,9.0,Cash,Takeaway,2023-11-06,2023-11
8998,TXN_4464373,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-04-22,2023-04
9006,TXN_8795794,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-02-13,2023-02
9013,TXN_7246683,Smoothie,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-05-17,2023-05
9015,TXN_3691228,Cake,3.0,3.0,9.0,Cash,Takeaway,2023-10-26,2023-10
9022,TXN_8105705,Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-10-17,2023-10
9033,TXN_5531648,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-01-23,2023-01
9035,TXN_9938977,Cake,5.0,3.0,15.0,Cash,In-store,2023-12-18,2023-12
9038,TXN_3326626,Cake,2.0,3.0,6.0,Cash,Takeaway,2023-09-26,2023-09
9039,TXN_4843989,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-09-30,2023-09
9040,TXN_6606514,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-06-25,2023-06
9043,TXN_9438576,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-05-05,2023-05
9055,TXN_1875220,Tea,3.0,1.5,4.5,Cash,In-store,2023-03-07,2023-03
9060,TXN_1899114,Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-04-05,2023-04
9061,TXN_2625388,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-02-09,2023-02
9062,TXN_7153665,Salad,5.0,5.0,25.0,Cash,In-store,2023-07-31,2023-07
9063,TXN_9161256,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-01-01,2023-01
9070,TXN_1372003,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-10-13,2023-10
9074,TXN_2119809,Salad,5.0,5.0,25.0,Digital Wallet,In-store,2023-04-21,2023-04
9082,TXN_5114283,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-05-28,2023-05
9090,TXN_8492074,Tea,3.0,1.5,4.5,Digital Wallet,In-store,2023-11-12,2023-11
9093,TXN_1180397,Smoothie,3.0,4.0,12.0,Credit Card,Takeaway,2023-04-05,2023-04
9094,TXN_4747863,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-10-04,2023-10
9096,TXN_5127984,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-11-12,2023-11
9100,TXN_1196223,Juice,3.0,3.0,9.0,Digital Wallet,In-store,2023-10-14,2023-10
9102,TXN_9639089,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-05-14,2023-05
9112,TXN_5401244,Salad,1.0,5.0,5.0,Credit Card,In-store,2023-07-08,2023-07
9118,TXN_8365857,Smoothie,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-10-06,2023-10
9119,TXN_9349657,Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-03-14,2023-03
9122,TXN_1161606,Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-09-20,2023-09
9124,TXN_7565894,Salad,1.0,5.0,5.0,Cash,Takeaway,2023-07-15,2023-07
9127,TXN_9277276,Cake,4.0,3.0,12.0,Credit Card,Takeaway,2023-09-15,2023-09
9128,TXN_1576076,Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-10-07,2023-10
9132,TXN_4579086,Cake,2.0,3.0,6.0,Credit Card,In-store,2023-07-20,2023-07
9136,TXN_3587916,Salad,3.0,5.0,15.0,Cash,In-store,2023-07-09,2023-07
9138,TXN_9080521,Coffee,2.0,2.0,4.0,Credit Card,In-store,2023-01-24,2023-01
9140,TXN_9648941,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-06-30,2023-06
9141,TXN_9989719,Smoothie,2.0,4.0,8.0,Credit Card,Takeaway,2023-11-26,2023-11
9146,TXN_2264883,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-12-24,2023-12
9164,TXN_6862603,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-04-17,2023-04
9166,TXN_9852820,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-08-27,2023-08
9169,TXN_9531812,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-02-04,2023-02
9176,TXN_2119373,Salad,4.0,5.0,20.0,Credit Card,In-store,2023-06-30,2023-06
9177,TXN_6803555,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-05-31,2023-05
9183,TXN_2086557,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-01-13,2023-01
9194,TXN_2539469,Cake,2.0,3.0,6.0,Credit Card,Takeaway,2023-09-24,2023-09
9195,TXN_2764544,Juice,4.0,3.0,12.0,Cash,In-store,2023-04-02,2023-04
9200,TXN_3116803,Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-09-10,2023-09
9202,TXN_7403963,Sandwich,4.0,4.0,16.0,Cash,In-store,2023-07-27,2023-07
9215,TXN_4966750,Cookie,3.0,1.0,3.0,Digital Wallet,In-store,2023-12-24,2023-12
9219,TXN_7770188,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-10-28,2023-10
9221,TXN_1865302,Cookie,5.0,1.0,5.0,Credit Card,In-store,2023-08-16,2023-08
9222,TXN_4224423,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-08-27,2023-08
9228,TXN_5719592,Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-08-07,2023-08
9229,TXN_6121301,Smoothie,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-01-07,2023-01
9231,TXN_7514279,Salad,1.0,5.0,5.0,Credit Card,In-store,2023-02-04,2023-02
9232,TXN_5153408,Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-08-22,2023-08
9236,TXN_1209852,Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-11-18,2023-11
9243,TXN_4508067,Smoothie,5.0,4.0,20.0,Credit Card,Takeaway,2023-03-19,2023-03
9247,TXN_1516961,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-11-01,2023-11
9253,TXN_3595118,Juice,2.0,3.0,6.0,Cash,In-store,2023-02-03,2023-02
9254,TXN_4040941,Cookie,1.0,1.0,1.0,Cash,In-store,2023-02-20,2023-02
9261,TXN_4183705,Tea,2.0,1.5,3.0,Credit Card,In-store,2023-11-23,2023-11
9267,TXN_5151780,Salad,4.0,5.0,20.0,Cash,Takeaway,2023-06-24,2023-06
9269,TXN_8140360,Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-05-05,2023-05
9276,TXN_7873479,Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-03-18,2023-03
9279,TXN_6775304,Tea,4.0,1.5,6.0,Cash,In-store,2023-03-08,2023-03
9280,TXN_3801966,Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-01-14,2023-01
9283,TXN_2210925,Juice,4.0,3.0,12.0,Cash,In-store,2023-07-06,2023-07
9286,TXN_7750963,Tea,4.0,1.5,6.0,Credit Card,In-store,2023-06-09,2023-06
9287,TXN_8134280,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-01-29,2023-01
9289,TXN_2014042,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-10-27,2023-10
9300,TXN_7276478,Sandwich,5.0,4.0,20.0,Cash,Takeaway,2023-09-07,2023-09
9301,TXN_6036240,Cake,4.0,3.0,12.0,Credit Card,In-store,2023-10-30,2023-10
9303,TXN_2882871,Salad,3.0,5.0,15.0,Credit Card,Takeaway,2023-08-30,2023-08
9304,TXN_1047450,Coffee,2.0,2.0,4.0,Cash,In-store,2023-11-19,2023-11
9305,TXN_9673685,Salad,1.0,5.0,5.0,Cash,In-store,2023-12-11,2023-12
9306,TXN_3547569,Smoothie,4.0,4.0,16.0,Digital Wallet,In-store,2023-08-04,2023-08
9309,TXN_2964982,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-04-15,2023-04
9318,TXN_5723229,Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-06-23,2023-06
9319,TXN_1065721,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-12-06,2023-12
9322,TXN_8155446,Salad,3.0,5.0,15.0,Digital Wallet,Takeaway,2023-12-20,2023-12
9323,TXN_2253852,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-08-26,2023-08
9326,TXN_6994752,Juice,4.0,3.0,12.0,Cash,Takeaway,2023-06-17,2023-06
9330,TXN_8260297,Salad,2.0,5.0,10.0,Cash,In-store,2023-07-04,2023-07
9331,TXN_7152012,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-04-02,2023-04
9336,TXN_3645674,Tea,4.0,1.5,6.0,Cash,Takeaway,2023-07-18,2023-07
9338,TXN_4543793,Sandwich,2.0,4.0,8.0,Cash,In-store,2023-10-12,2023-10
9344,TXN_3313534,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-01-05,2023-01
9345,TXN_4969431,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-04-11,2023-04
9353,TXN_2575331,Cookie,5.0,1.0,5.0,Cash,In-store,2023-03-20,2023-03
9355,TXN_3544380,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-09-13,2023-09
9356,TXN_2104473,Cake,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-01-01,2023-01
9357,TXN_3819405,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-02-16,2023-02
9359,TXN_1696813,Cookie,3.0,1.0,3.0,Cash,In-store,2023-04-02,2023-04
9364,TXN_1984774,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-11-13,2023-11
9367,TXN_1057760,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-02-20,2023-02
9370,TXN_1728644,Coffee,1.0,2.0,2.0,Cash,Takeaway,2023-04-07,2023-04
9377,TXN_5201123,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-07-12,2023-07
9378,TXN_6172528,Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-05-18,2023-05
9384,TXN_4146795,Tea,5.0,1.5,7.5,Cash,In-store,2023-10-29,2023-10
9386,TXN_5018462,Smoothie,5.0,4.0,20.0,Cash,In-store,2023-11-28,2023-11
9388,TXN_1417400,Cookie,2.0,1.0,2.0,Cash,In-store,2023-03-20,2023-03
9395,TXN_4422898,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-04-20,2023-04
9397,TXN_3196388,Salad,3.0,5.0,15.0,Cash,In-store,2023-03-04,2023-03
9398,TXN_6960031,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-04-25,2023-04
9399,TXN_8963106,Coffee,5.0,2.0,10.0,Cash,In-store,2023-04-01,2023-04
9403,TXN_7875743,Cake,5.0,3.0,15.0,Cash,Takeaway,2023-04-17,2023-04
9405,TXN_1933315,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-09-29,2023-09
9408,TXN_4668931,Juice,3.0,3.0,9.0,Cash,In-store,2023-07-09,2023-07
9409,TXN_2504703,Smoothie,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-01-09,2023-01
9410,TXN_3113428,Juice,2.0,3.0,6.0,Cash,In-store,2023-10-30,2023-10
9413,TXN_9034955,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-09-07,2023-09
9419,TXN_3546303,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-09-11,2023-09
9422,TXN_7838802,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-11-20,2023-11
9423,TXN_6736326,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-04-14,2023-04
9433,TXN_9327861,Tea,5.0,1.5,7.5,Credit Card,In-store,2023-07-17,2023-07
9434,TXN_3971440,Cake,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-10-22,2023-10
9435,TXN_8494583,Cookie,5.0,1.0,5.0,Credit Card,In-store,2023-11-29,2023-11
9436,TXN_8083377,Tea,4.0,1.5,6.0,Digital Wallet,In-store,2023-01-06,2023-01
9438,TXN_8340038,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-07-15,2023-07
9439,TXN_2275799,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-10-04,2023-10
9452,TXN_1861717,Tea,2.0,1.5,3.0,Cash,In-store,2023-11-10,2023-11
9453,TXN_3421079,Smoothie,1.0,4.0,4.0,Credit Card,In-store,2023-12-18,2023-12
9456,TXN_4971607,Smoothie,5.0,4.0,20.0,Cash,In-store,2023-03-30,2023-03
9459,TXN_6966241,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-04-13,2023-04
9465,TXN_5777164,Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-02-07,2023-02
9467,TXN_3787234,Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-03-15,2023-03
9470,TXN_8649416,Cake,5.0,3.0,15.0,Credit Card,Takeaway,2023-09-21,2023-09
9475,TXN_4565080,Smoothie,4.0,4.0,16.0,Digital Wallet,In-store,2023-09-28,2023-09
9476,TXN_8348710,Coffee,1.0,2.0,2.0,Cash,In-store,2023-12-27,2023-12
9479,TXN_8495889,Cake,1.0,3.0,3.0,Cash,Takeaway,2023-06-26,2023-06
9485,TXN_7764175,Salad,3.0,5.0,15.0,Cash,In-store,2023-09-02,2023-09
9494,TXN_8316135,Salad,3.0,5.0,15.0,Digital Wallet,Takeaway,2023-11-06,2023-11
9495,TXN_7910956,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-07-21,2023-07
9496,TXN_1142233,Tea,5.0,1.5,7.5,Digital Wallet,Takeaway,2023-09-01,2023-09
9504,TXN_8532735,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-07-28,2023-07
9505,TXN_1697299,Smoothie,3.0,4.0,12.0,Cash,In-store,2023-10-08,2023-10
9507,TXN_8445753,Tea,4.0,1.5,6.0,Cash,Takeaway,2023-04-07,2023-04
9510,TXN_6612143,Tea,5.0,1.5,7.5,Cash,In-store,2023-11-07,2023-11
9517,TXN_3455103,Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-04-22,2023-04
9519,TXN_4216294,Tea,4.0,1.5,6.0,Cash,In-store,2023-10-19,2023-10
9523,TXN_4008135,Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-11-25,2023-11
9526,TXN_5654331,Coffee,4.0,2.0,8.0,Cash,In-store,2023-07-31,2023-07
9527,TXN_1213938,Salad,5.0,5.0,25.0,Digital Wallet,Takeaway,2023-07-06,2023-07
9531,TXN_8482887,Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-10-29,2023-10
9542,TXN_9548077,Tea,2.0,1.5,3.0,Cash,In-store,2023-07-05,2023-07
9543,TXN_9185022,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-06-19,2023-06
9544,TXN_6841993,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-09-15,2023-09
9546,TXN_9541057,Juice,4.0,3.0,12.0,Cash,In-store,2023-04-24,2023-04
9548,TXN_2451247,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-02-14,2023-02
9549,TXN_6272908,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-12-01,2023-12
9552,TXN_4048690,Cake,3.0,3.0,9.0,Cash,In-store,2023-09-06,2023-09
9555,TXN_3919995,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-01-26,2023-01
9556,TXN_3522385,Smoothie,4.0,4.0,16.0,Credit Card,Takeaway,2023-03-19,2023-03
9558,TXN_9756401,Salad,3.0,5.0,15.0,Cash,In-store,2023-02-04,2023-02
9562,TXN_7260110,Salad,5.0,5.0,25.0,Credit Card,In-store,2023-03-07,2023-03
9563,TXN_1588687,Coffee,2.0,2.0,4.0,Digital Wallet,Takeaway,2023-08-22,2023-08
9570,TXN_3125699,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-02-05,2023-02
9572,TXN_5666369,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-07-17,2023-07
9576,TXN_4082099,Juice,2.0,3.0,6.0,Credit Card,In-store,2023-06-01,2023-06
9584,TXN_8955306,Coffee,3.0,2.0,6.0,Credit Card,In-store,2023-10-14,2023-10
9585,TXN_7851403,Coffee,5.0,2.0,10.0,Credit Card,Takeaway,2023-03-06,2023-03
9594,TXN_6403012,Juice,5.0,3.0,15.0,Cash,In-store,2023-07-23,2023-07
9598,TXN_2294776,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-04-10,2023-04
9601,TXN_2556999,Tea,1.0,1.5,1.5,Credit Card,Takeaway,2023-08-14,2023-08
9603,TXN_6564856,Tea,5.0,1.5,7.5,Digital Wallet,Takeaway,2023-02-16,2023-02
9611,TXN_8732682,Salad,5.0,5.0,25.0,Credit Card,In-store,2023-04-07,2023-04
9614,TXN_2875074,Cake,4.0,3.0,12.0,Credit Card,Takeaway,2023-02-06,2023-02
9617,TXN_3587915,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-06-24,2023-06
9622,TXN_7226052,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-02-21,2023-02
9625,TXN_8112788,Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-08-07,2023-08
9626,TXN_4179583,Smoothie,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-06-13,2023-06
9627,TXN_3787265,Salad,1.0,5.0,5.0,Credit Card,In-store,2023-12-16,2023-12
9628,TXN_3577683,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-09-17,2023-09
9631,TXN_4940237,Cake,2.0,3.0,6.0,Cash,Takeaway,2023-08-03,2023-08
9632,TXN_8765822,Cake,1.0,3.0,3.0,Credit Card,Takeaway,2023-03-22,2023-03
9633,TXN_3205813,Juice,3.0,3.0,9.0,Cash,In-store,2023-04-25,2023-04
9639,TXN_1837764,Tea,3.0,1.5,4.5,Cash,In-store,2023-07-30,2023-07
9645,TXN_1534763,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-09-17,2023-09
9646,TXN_4485458,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-12-08,2023-12
9648,TXN_3964550,Tea,3.0,1.5,4.5,Credit Card,Takeaway,2023-06-09,2023-06
9651,TXN_4529101,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-09-17,2023-09
9659,TXN_5213761,Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-08-18,2023-08
9667,TXN_9535721,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-08-03,2023-08
9668,TXN_2161372,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-12-17,2023-12
9671,TXN_7267366,Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-06-02,2023-06
9678,TXN_5426507,Juice,2.0,3.0,6.0,Cash,Takeaway,2023-06-13,2023-06
9679,TXN_3855408,Cookie,1.0,1.0,1.0,Cash,Takeaway,2023-06-02,2023-06
9680,TXN_6992783,Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-01-29,2023-01
9687,TXN_2785262,Salad,3.0,5.0,15.0,Cash,Takeaway,2023-08-30,2023-08
9696,TXN_4330643,Cookie,3.0,1.0,3.0,Cash,Takeaway,2023-05-15,2023-05
9702,TXN_5476485,Juice,2.0,3.0,6.0,Cash,In-store,2023-01-07,2023-01
9704,TXN_2581559,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-03-25,2023-03
9707,TXN_5968921,Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-10-10,2023-10
9709,TXN_6428404,Salad,2.0,5.0,10.0,Digital Wallet,In-store,2023-02-06,2023-02
9711,TXN_1190402,Cake,1.0,3.0,3.0,Credit Card,Takeaway,2023-12-01,2023-12
9714,TXN_6349424,Sandwich,5.0,4.0,20.0,Cash,Takeaway,2023-02-24,2023-02
9718,TXN_3851928,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-02-07,2023-02
9722,TXN_7791293,Salad,3.0,5.0,15.0,Credit Card,Takeaway,2023-04-08,2023-04
9726,TXN_4693942,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-12-16,2023-12
9729,TXN_5563486,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-03-13,2023-03
9732,TXN_5697414,Cake,5.0,3.0,15.0,Credit Card,In-store,2023-02-16,2023-02
9735,TXN_5422843,Sandwich,2.0,4.0,8.0,Cash,In-store,2023-07-21,2023-07
9745,TXN_6650875,Cookie,5.0,1.0,5.0,Credit Card,Takeaway,2023-01-29,2023-01
9757,TXN_3898445,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-06-17,2023-06
